id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
314,Neuilly-St-Front,Neuilly-St-Front,8711668,49.1871466,3.2710249,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
315,Oulchy-Breny,Oulchy-Breny,8711669,49.1876743,3.3524421,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
316,Albi Madeleine,Albi Madeleine,8761519,43.938011,2.1409629,4604,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
317,Ambérieu,Amberieu,8774371,45.954008,5.342388,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
322,Auxon Église,Auxon Eglise,8711711,48.092235,3.923863,9587,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
323,Rehainviller,Rehainviller,8711713,48.566667,6.466667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
324,St-Pierremont,St-Pierremont,8711714,48.433333,6.583333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
325,Leintrey,Leintrey,8711716,48.616667,6.733333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
326,Amenoncourt,Amenoncourt,8711717,48.626383,6.78441,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
327,Magnac Bourg,Magnac Bourg,8745000,45.61815,1.43097,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
328,Aigues-Mortes,Aigues-Mortes,8777585,43.5709008,4.1912102,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
329,Meuzac,Meuzac,8745001,45.55,1.433333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
335,Orville,Orville,8711726,47.55,5.2,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
336,Torcenay,Torcenay,8711727,47.813425,5.470142,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
337,Rosoy-sur-Amance,Rosoy-sur-Amance,8711728,47.833333,5.533333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
338,Bize,Bize,8711730,47.833333,5.633333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
339,Anrosey,Anrosey,8711731,47.833333,5.666667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
340,Pisseloup,Pisseloup,8711732,47.833333,5.733333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
341,Bétoncourt-sur-Mance,Betoncourt-sur-Mance,8711733,47.830622,5.759083,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
342,Vernois-sur-Mance,Vernois-sur-Mance,8711734,47.851944,5.794042,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
343,Andelot,Andelot,8771510,46.8594671,5.923584,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
344,Angers,Angers,NA,47.466667,-0.55,NA,FR,Europe/Paris,TRUE,FALSE,FALSE,NA,FALSE
345,Angers Maître École,Angers Maitre Ecole,8748404,47.4670899,-0.531894,344,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
346,Blondefontaine,Blondefontaine,8711736,47.883333,5.866667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
347,Angoulême,Angouleme,8758300,45.653572,0.164608,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
348,Raincourt,Raincourt,8711737,47.859879227409714,5.885946750640868,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
349,Gévigney,Gevigney,8711738,47.8,5.933333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
350,Baulay,Baulay,8711739,47.783333,6.016667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
351,Amoncourt,Amoncourt,8711740,47.733333,6.066667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
352,Chaux-les-Port,Chaux-les-Port,8711741,47.713834,6.03311,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
353,Charmoille,Charmoille,8711742,47.666667,6.1,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
354,Pusey,Pusey,8711743,47.65,6.133333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
355,Martigny-les-Gerbonvaux,Martigny-les-Gerbonvaux,8711744,48.45,5.8,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
356,Autreville,Autreville,8711745,48.483333,5.85,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
358,Mont-le-Vignoble,Mont-le-Vignoble,8711747,48.616667,5.85,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
359,Hestroff,Hestroff,8711749,49.266667,6.433333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
360,Vaudreching,Vaudreching,8711750,49.284483,6.523714,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
361,Alzing,Alzing,8711751,49.283333,6.55,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
363,Villette,Villette,8711756,49.474443,5.541571,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
364,Colmey—Flabeuville,Colmey-Flabeuville,8711757,49.457202,5.555477,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
365,Montigny-sur-Chiers,Montigny-sur-Chiers,8711759,49.483333,5.666667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
366,Lexy,Lexy,8711760,49.5,5.733333,8749,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
367,Ingolsheim,Ingolsheim,8711761,48.97402,7.935905,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
372,Hertzing,Hertzing,8711768,48.683333,6.95,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
373,Bébing,Bebing,8711769,48.7,7,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
376,Drouilly,Drouilly,8711778,48.766667,4.516667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
377,Aiguillon,Aiguillon,8758669,44.2987224,0.3352388,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
378,St-Martin-aux-Champs,St-Martin-aux-Champs,8711779,48.816667,4.483333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
379,Bouilly,Bouilly,8711790,48.2,4,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
380,Chamoy,Chamoy,8711791,48.116667,3.966667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
381,Jeugny,Jeugny,8711792,48.128443,4.039581,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
382,Montigny-les-Monts,Montigny-les-Monts,8711793,48.1,3.95,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
383,St-Germain Mairie,St-Germain Mairie,8711794,48.259911,4.007804,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
384,St-Jean-de-Bonneval,St-Jean-de-Bonneval,8711795,48.166667,4.05,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
385,St-Phal Monument aux morts,St-Phal Monument aux morts,8711796,48.116667,4,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
386,Villery,Villery,8711797,48.165524,4.023086,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
387,Neuvy-Sautour RN,Neuvy-Sautour RN,8711798,48.033333,3.8,4529,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
388,Brienon Mairie,Brienon Mairie,8711799,48,3.616667,9151,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
389,St-Lyé,St-Lye,8711806,48.366667,4,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
390,Payns,Payns,8711807,48.383333,3.966667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
391,Savières,Savieres,8711808,48.416667,3.95,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
392,St-Mesmin,St-Mesmin,8711809,48.45,3.933333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
393,Vallant-St-Georges,Vallant-St-Georges,8711811,48.466168,3.899331,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
394,Châtres,Chatres,8711813,48.5,3.85,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
395,Maizières-La Grande-Paroisse,Maizieres-La Grande-Paroisse,8711814,48.516667,3.783333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
396,Romilly-sur-Seine,Romilly-sur-Seine,8711815,48.514433,3.728887,5092,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
399,Marnay-sur-Seine,Marnay-sur-Seine,8711818,48.516667,3.55,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
400,Nogent-sur-Seine,Nogent-sur-Seine,8711819,48.49783878,3.49372888,4864,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
401,Aigueperse,Aigueperse,8773412,46.0147884,3.1982621,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
402,Vendeuvre,Vendeuvre,8711825,48.2400686,4.4672135,5625,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
403,Bar-sur-Aube,Bar-sur-Aube,8711829,48.2385399,4.7066708,5132,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
404,St-Florentin Hôtel de Ville,St-Florentin Hotel de Ville,8711861,48,3.733333,5193,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
405,Laroche-Migennes Hôtel Terminus,Laroche-Migennes Hotel Terminus,8711862,NA,NA,9150,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
406,Foug,Foug,8714103,48.6792561,5.7912761,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
407,Fontenoy-sur-Moselle,Fontenoy-sur-Moselle,8714105,48.711721,5.9803654,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
408,Liverdun,Liverdun,8714106,48.7493158,6.0617374,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
409,Champigneulles,Champigneulles,8714108,48.73499,6.16913,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
410,Laneuveville-devant-Nancy,Laneuveville-devant-Nancy,8714109,48.65564,6.22792,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
411,Argèles-Gazost,Argeles-Gazost,8767174,43.1,-0.05,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
412,Arches,Arches,8714441,48.1198133,6.5283085,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
413,Varangéville—St-Nicolas,Varangeville-St-Nicolas,8714110,48.63533929,6.31286037,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
414,Dombasle-sur-Meurthe,Dombasle-sur-Meurthe,8714111,48.623275,6.343478,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
415,Rosières-aux-Salines,Rosieres-aux-Salines,8714112,48.60563,6.350457,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
416,Argelès-sur-Mer,Argeles-sur-Mer,8778423,42.54397,3.022349,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
417,Marainviller,Marainviller,8714116,48.583333,6.6,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
419,Embermenil,Embermenil,8714118,48.633333,6.7,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
421,Einvaux,Einvaux,8714120,48.5034859,6.3932959,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
422,Bayon,Bayon,8714121,48.468046,6.322569,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
423,Argentan,Argentan,8744453,48.738545,-0.025291,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
424,Xermamenil—Lamath,Xermamenil-Lamath,8714122,48.534981,6.457553,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
425,Arvant,Arvant,8773425,45.3653797,3.3106747,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
426,Gerbeviller,Gerbeviller,8714123,48.5,6.516667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
427,Moyen,Moyen,8714124,48.483333,6.566667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
428,Soulosse,Soulosse,8714125,48.40923,5.739127,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
429,Magnières,Magnieres,8714126,48.45,6.566667,9107,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
430,Ascq,Ascq,8728686,50.6218591,3.1598992,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
432,Coussey,Coussey,8714134,48.416667,5.683333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
433,Domremy-la-Pucelle,Domremy-la-Pucelle,8714136,48.45,5.683333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
434,Auxerre-St-Gervais,Auxerre-St-Gervais,8768357,47.797645,3.58514,26819,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
435,Aspres-sur-Buëch,Aspres-sur-Buech,8776325,44.519428,5.7545655,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
436,St-Clément-Laronxe,St-Clement-Laronxe,8714137,48.5312283,6.6081108,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
437,Chenevières,Chenevieres,8714138,48.5195062,6.6325613,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
438,Ménil-Flin,Menil-Flin,8714139,48.5050204,6.6592265,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
439,Azerailles,Azerailles,8714140,48.4913355,6.695778,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
440,Baccarat,Baccarat,8714141,48.452405,6.74383,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
441,Bertrichamps,Bertrichamps,8714142,48.4283359,6.7912343,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
442,Thiaville,Thiaville,8714143,48.4139874,6.8102635,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
443,Houdemont,Houdemont,8714147,48.645478,6.1797255,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
444,Ludres,Ludres,8714148,48.6219545,6.1709118,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
445,Messein,Messein,8714149,48.6128788,6.1378364,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
446,Neuves-Maisons,Neuves-Maisons,8714150,48.6147666,6.1078904,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
447,Pont-St-Vincent,Pont-St-Vincent,8714152,48.6023732,6.1031502,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
448,Aixe-sur-Vienne,Aixe-sur-Vienne,8759266,45.7965002,1.1456892,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
449,Adamswiller,Adamswiller,8721568,48.903757656798746,7.201194763183593,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
450,Bainville,Bainville,8714153,48.5863794,6.099327,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
452,Xeuilley,Xeuilley,8714154,48.5697134,6.1022334,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
453,Pierreville,Pierreville,8714155,48.5488838,6.1241409000000004,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
454,Pulligny—Autrey,Pulligny-Autrey,8714156,48.5360716,6.1374765,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
455,Ceintrey,Ceintrey,8714157,48.523865,6.1572868,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
456,Tantonville,Tantonville,8714159,48.4838433,6.129105,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
457,Vézelise,Vezelise,8714160,48.4805518,6.1006508,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
458,Praye-sous-Vaudémont,Praye-sous-Vaudemont,8714162,48.4327891,6.1006981,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
459,Diarville,Diarville,8714164,48.3975653,6.1264922,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
460,Domgermain,Domgermain,8714170,48.65,5.816667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
461,Charmes-la-Côte,Charmes-la-Cote,8714171,48.633333,5.833333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
462,Blenod-les-Toul,Blenod-les-Toul,8714172,48.6,5.833333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
463,Bulligny—Crézilles,Bulligny-Crezilles,8714173,48.576646,5.848966,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
464,Barisey-la-Côte,Barisey-la-Cote,8714175,48.55,5.85,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
465,Pompey,Pompey,8714178,48.77304,6.13061,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
466,Marbache,Marbache,8714179,48.8010405,6.1091755,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
467,Belleville,Belleville,8714180,48.8195721,6.1018641,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
468,Dieulouard,Dieulouard,8714181,48.843367,6.071489,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
469,Pont-à-Mousson,Pont-a-Mousson,8714182,48.90058,6.050842,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
470,Luzy-sur-Marne,Luzy-sur-Marne,8714204,48.05,5.183333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
471,Chaudenay,Chaudenay,8714213,47.833333,5.5,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
472,Hortes,Hortes,8714214,47.838739,5.553454,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
473,Charmoy—Fayl-Billot,Charmoy-Fayl-Billot,8714215,47.809308,5.604145,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
474,Auch,Auch,8761174,43.647488,0.596661,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
475,Laferté-sur-Amance,Laferte-sur-Amance,8714216,47.833333,5.7,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
476,Vitrey—Vernois,Vitrey-Vernois,8714217,47.830406,5.779407,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
477,Barges,Barges,8714218,47.866667,5.85,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
479,Bologne,Bologne,8714222,48.1986877,5.1342228,4640,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
480,Vignory,Vignory,8714223,48.2701366,5.1241594,5672,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
481,Aurillac,Aurillac,8764500,44.921092,2.435655,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
482,Froncles,Froncles,8714224,48.2964154,5.1419387,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
483,Gudmont,Gudmont,8714226,48.3382279,5.1408271,5551,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
484,Donjeux,Donjeux,8714227,48.3658544,5.1482245,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
485,Avignon TGV,Avignon TGV,8731896,43.921586,4.786079,489,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
486,Avail,Avail,8730469,46.960187,2.05319,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
487,Damblain,Damblain,8714249,48.0937645,5.6563504,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
488,Châtillon-sur-Seine,Chatillon-sur-Seine,8714255,47.86126131518925,4.574829339981079,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
489,Avignon,Avignon,8724850,43.95,4.816667,NA,FR,Europe/Paris,TRUE,FALSE,FALSE,NA,FALSE
493,Aguilcourt—Variscourt,Aguilcourt-Variscourt,8717170,49.408017,3.973137,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
494,Prauthoy,Prauthoy,8714261,47.666667,5.283333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
495,Vaux-sous-Aubigny,Vaux-sous-Aubigny,8714262,47.657894,5.291365,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
497,Selongey,Selongey,8714264,47.58704,5.18604,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
499,Maatz,Maatz,8714266,47.7,5.45,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
500,Champlitte,Champlitte,8714268,47.616667,5.516667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
501,Neuvelle-lès-Champlitte,Neuvelle-les-Champlitte,8714269,47.583333,5.55,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
502,Oyrières,Oyrieres,8714270,47.533333,5.566667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
503,Chargey-les-Gray,Chargey-les-Gray,8714271,47.483333,5.583333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
504,Til-Châtel,Til-Chatel,8714278,47.514121,5.169067,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
505,Velles,Velles,8714289,47.833292,5.723971,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
506,Vraincourt-Viéville,Vraincourt-Vieville,8714302,48.2366981,5.1239383,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
507,Le Pailly,Le Pailly,8714310,47.8,5.416667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
508,Rivières-le-Bois,Rivieres-le-Bois,8714320,47.733333,5.433333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
509,Grandchamp,Grandchamp,8714321,47.716667,5.45,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
510,Leffond,Leffond,8714322,47.666667,5.466667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
512,Le Martoulet,Le Martoulet,8745002,45.577772,1.471192,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
513,Coublanc,Coublanc,8714335,47.7,5.466667,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
514,Écuelle,Ecuelle,8714336,47.55,5.55,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
515,Corgirnon,Corgirnon,8714337,47.8,5.5,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
516,Rougeux,Rougeux,8714338,47.816667,5.583333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
519,Beausoleil,Beausoleil,8745003,43.75,7.433333,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
520,Roville-aux-Chênes,Roville-aux-Chenes,8714359,48.383333,6.6,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
521,Docelles—Cheniménil,Docelles-Chenimenil,8714403,48.1436134,6.6104793,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
522,Lépanges,Lepanges,8714404,48.1727165,6.6722884,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
523,Charmes,Charmes,8714405,48.378483,6.301537,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
524,Vincey,Vincey,8714406,48.3436471,6.3355129,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
525,Châtel—Nomexy,Chatel-Nomexy,8714407,48.307156,6.387807,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
526,Igney,Igney,8714408,48.2709639,6.3995463,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
527,Thaon,Thaon,8714409,48.24465,6.416384,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
528,Raves—Ban-de-Laveline,Raves-Ban-de-Laveline,8714410,48.265723,7.0378799,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
529,Xertigny,Xertigny,8714412,48.0530255,6.3767687,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
530,Bains-les-Bains,Bains-les-Bains,8714414,47.9811282,6.2952683,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
531,Laveline-devant-Bruyères,Laveline-devant-Bruyeres,8714416,48.185596,6.7512466,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
532,Biffontaine,Biffontaine,8714418,48.2059398,6.8071811,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
533,Corcieux—Vanémont,Corcieux-Vanemont,8714419,48.1982842,6.8772915,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
535,Mirecourt,Mirecourt,8714421,48.299243,6.129651,5691,FR,Europe/Paris,FALSE,TRUE,FALSE,NA,FALSE
536,Contrexéville,Contrexeville,8714428,48.1796129,5.890633,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
537,Martigny-les-Bains,Martigny-les-Bains,8714429,48.1086889,5.8255764,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
538,Lamarche,Lamarche,8714430,48.0901299,5.7604385,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
539,Rozières-sur-Mouzon,Rozieres-sur-Mouzon,8714431,48.1208921,5.7054886,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
540,Provenchères-sur-Fave,Provencheres-sur-Fave,8714434,48.3046291,7.0854904,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
541,Colroy—Lubine,Colroy-Lubine,8714438,48.3145855,7.1317294,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
542,Pouxeux,Pouxeux,8714442,48.1039421,6.5810266,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
543,Éloyes,Eloyes,8714443,48.087067,6.6001593,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
544,Vecoux,Vecoux,8714446,47.980175,6.636951,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
545,St-Léonard,St-Leonard,8714447,48.2170818,6.9415509,NA,FR,Europe/Paris,FALSE,FALSE,FALSE,NA,FALSE
